Invoice;Quantity;Product;PurchasePrice (Unit);TotalAmount
FFCC200996;1800;MP07325;0.18;324.0
FFCC200996;3522;MP07326;0.3521957837673111;1240.43
FFCC200996;1984;MP07324;0.1554078243356057;308.33
FFCC200996;5848;MP07327;0.4873295445302502;2849.9
FFCC200996;4978;MP07329;0.4811817358857191;2395.32
FFCC200996;1030;MP025785;1.3906961406457972;1432.42
FFCC200996;564;MP025690;1.3877908404266386;782.71
FFCC200996;4568;MP07232;0.4743400300114194;2166.79
FFCC200996;5052;MP07285;0.4041225478583173;2041.63
FFCC200996;120;MP07226;0.1387265559027475;16.65
FFCC200996;3977;MP07101;0.52696488668839;2095.74
FFCC200996;31593;MP07144;0.7020616982353785;22180.24
FFCC200996;600;SE4127;0.2724;163.44
FFCC200996;2521;MP07307;0.2941174545431235;741.47
FFCC200996;1800;MP07042;0.1139999999999999;205.2
FFCC200996;2446;MP07174;0.2380840974898753;582.35
FFCC200996;4907;MP07124;0.5398059177510108;2648.83
FFCC200996;4938;MP07258;0.3620856733042704;1787.98
FFCC200996;5490;MP08011;0.1555531757814998;853.99
FFCC200996;8400;MP08004;0.0468;393.12
FFCC200996;1800;MP07139;0.1253999999999999;225.72
FFCC200996;1800;SE4121;0.144;259.2
FFCC200996;4117;MP07173;0.3856348029888053;1587.66
FFCC200996;2589;MP07125;0.2761798570398161;715.03
FFCC200996;10523;MP07148;0.4349589652506215;4577.07
FFCC200996;300;MP025310;0.714;214.2
FFCC200996;1800;MP07196;0.162;291.6
FFCC200996;1419;SE41165;0.9083099222210946;1288.89
FFCC200996;600;SE41239;0.66;396.0
FFCC200996;720;MP025460;0.6;432.0
FFCC200996;2828;MP07303;0.3535168072851299;999.75
FFCC200996;3735;MP07176;0.2572847918113697;960.96
FFCC200996;1045;SE31243;0.1880409555059321;196.5
FFCC200996;4269;MP07177;0.1764517269705147;753.27
FFCC200996;1249;MP021224K;0.9870716331143102;1232.85
FFCC200996;8195;MP02519;1.0715062192656657;8780.99
FFCC200996;1120;MP021238K;1.063572200613491;1191.2
FFCC200996;3705;MP02594;1.7644457967156937;6537.27
FFCC200996;5148;MP025234;2.739487075213876;14102.88
FFCC200996;13860;MP02519;1.0715062192656657;14851.08
FFCC200996;4370;MP07226;0.1387265559027475;606.24
FFCC201042;1357;MP019605;2.8763524177475603;3903.21
FFCC201051;85;P9331;0.6375942361891291;54.2
FFCC201051;38;P98194T;1.2564567664157975;47.75
FFCC201051;93;P98103;1.8977874047530343;176.49
FFCC201051;103;P9380;0.8740109121946439;90.02
FFCC201051;95;P9321T;3.74910835994778;356.17
FFCC201051;30;P9590T;1.14;34.2
FFCC201051;41;P9026;0.9299949306450308;38.13
FFCC201051;292;P9123;1.5764689796314548;460.33
FFCC201051;64;P9203;0.4967350082675306;31.79
FFCC201051;81;P9233T;1.5142744834697843;122.66
FFCC201051;62;P9237T;2.4550432169439;152.21
FFCC201051;47;P9238T;1.4579563357122634;68.52
FFCC201051;96;P9264;0.8602167714734044;82.58
FFCC201051;48;P9267;0.54;25.92
FFCC201051;120;P9277;1.0823010979078445;129.88
FFCC201051;60;P9280;0.486;29.16
FFCC201051;100;P9290;2.7085543028704846;270.86
FFCC201051;167;P9295T;3.037934451321908;507.34
FFCC201051;92;P9304;0.73997261405941;68.08
FFCC201051;64;P9315;0.3977653703552475;25.46
FFCC201051;60;P9324;0.618;37.08
FFCC201051;92;P9345;1.0162319231221613;93.49
FFCC201051;435;P9347;1.320647731174352;574.48
FFCC201051;144;P9352;1.6248778422062569;233.98
FFCC201051;60;P9355;0.558;33.48
FFCC201051;104;P9374;0.9970718208731256;103.7
FFCC201051;60;P9377T;1.2899999999999998;77.4
FFCC201051;30;P9390;1.35;40.5
FFCC201051;93;P9391T;1.7491817157454994;162.67
FFCC201051;86;P9392T;1.4481069434362954;124.54
FFCC201051;30;P9471T;1.35;40.5
FFCC201051;60;P9487T;1.164;69.84
FFCC201051;43;P9493;0.9476441452135758;40.75
FFCC201051;182;P9497;1.9135147015562184;348.26
FFCC201051;90;P9518T;1.14;102.6
FFCC201051;86;P9521T;1.4604862719108482;125.6
FFCC201051;89;P9527;3.668668666445501;326.51
FFCC201051;73;P9551T;2.7654934825900632;201.88
FFCC201051;80;P9556T;3.345281775508122;267.62
FFCC201051;30;P9570;0.8220000000000001;24.66
FFCC201051;30;P9573;0.726;21.78
FFCC201051;249;P9574;2.440900101592978;607.78
FFCC201051;61;P9585T;1.288658425253884;78.61
FFCC201051;72;P9587T;2.6777852860341;192.8
FFCC201051;30;P9592T;1.7999999999999998;54.0
FFCC201051;30;P9801;0.534;16.02
FFCC201051;130;P9802;1.2348014337442372;160.52
FFCC201051;60;P98102;0.654;39.24
FFCC201051;30;P98136;0.642;19.26
FFCC201051;60;P98141T;0.552;33.12
FFCC201051;67;P9814T;1.2433570708846644;83.3
FFCC201051;120;P9815T;0.666;79.92
FFCC201051;89;P9817;1.756697257902476;156.35
FFCC201051;62;P98181T;0.573773524931763;35.57
FFCC201051;60;P98182T;1.2608624759509228;75.65
FFCC201051;272;P98193;1.806538470720205;491.38
FFCC201051;60;P98209T;0.81;48.6
FFCC201051;32;P98223T;0.8539436205178604;27.33
FFCC201051;30;P98227T;0.78;23.4
FFCC201051;54;P9823;0.66;35.64
FFCC201051;67;P98231T;1.399345993550256;93.76
FFCC201051;300;P98234T;1.5749025888391188;472.47
FFCC201051;30;P98236T;0.6;18.0
FFCC201051;30;P98246T;0.66;19.8
FFCC201051;92;P98256T;1.9367484355897868;178.18
FFCC201051;156;P9830;2.5231159698725905;393.61
FFCC201051;60;P9839;0.576;34.56
FFCC201051;138;P9854;1.5037227219440492;207.51
FFCC201051;129;P9867T;1.1488388955752349;148.2
FFCC201051;43;SE5009;7.71504981990879;331.75
FFCC201051;50;SE5013;5.32572774730067;266.29
FFCC201051;15;SE5016;2.166;32.49
FFCC201051;18;SE5020;2.784;50.11
FFCC201051;15;SE5023;2.922;43.83
FFCC201051;196;SE5035;5.105113025661551;1000.6
FFCC201051;61;SE5038;6.684312198565188;407.74
FFCC201051;55;SE5039;4.413526957553579;242.74
FFCC201051;30;SE5040;2.4119999999999995;72.36
FFCC201051;45;SE5044;7.397129334112679;332.87
FFCC201051;36;SE5045;3.078;110.81
FFCC201051;67;SE5047;5.628088180387283;377.08
FFCC201051;70;SE5059;7.695894630685382;538.71
FFCC201051;141;SE5061;9.239786648330426;1302.81
FFCC201051;36;SE5065;13.214588558115656;475.73
FFCC201051;22;SE5067;8.710342771765964;191.63
FFCC201051;33;SE5070;6.957705220642546;229.6
FFCC201051;55;SE5071;5.129963586686322;282.15
FFCC201051;12;SE5072;3.762;45.14
FFCC201051;40;SE5080;11.756151061484552;470.25
FFCC201051;33;SE5084;13.65985502233192;450.78
FFCC201051;24;SE5085;3.0;72.0
FFCC201051;31;SE5086;10.080633816209762;312.5
FFCC201051;12;SE5099;4.481999999999999;53.78
FFCC201051;39;SE5102;6.822373954414539;266.07
FFCC201051;32;SE5105;10.011008241918937;320.35
FFCC201051;12;SE5107;3.63;43.56
FFCC201051;36;SE5108;10.626943535825902;382.57
FFCC201051;67;SE5111;12.456496663672386;834.59
FFCC201051;18;SE5113;3.276;58.97
FFCC201051;24;SE5117;2.706;64.94
FFCC201051;44;SE5129;7.424738362999757;326.69
FFCC201051;33;SE5131;7.708060272624387;254.37
FFCC201051;33;SE5132;8.044712801002852;265.48
FFCC201051;26;SE5134;7.118085133747875;185.07
FFCC201051;28;SE5136;8.018805908395848;224.53
FFCC201051;35;SE5139;14.22912929030016;498.02
FFCC201051;25;SE5140;8.70856337206239;217.71
FFCC201051;28;SE5141;5.5893363776953535;156.5
FFCC201051;19;SE5143;8.85058623201078;168.16
FFCC201051;30;SE5144;8.607070759012355;258.21
FFCC201051;24;SE5153;5.813725721193315;139.53
FFCC201051;38;SE5159;8.779105517196895;333.61
FFCC201051;32;SE5161;5.815048361804687;186.08
FFCC201051;54;SE5169;8.280791465381313;447.16
FFCC201051;12;SE5170;2.784;33.41
FFCC201051;39;SE5172;15.004416523213438;585.17
FFCC201051;19;SE5175;3.662187686785897;69.58
FFCC201051;25;SE5187;8.469544771033334;211.74
FFCC201051;24;SE5196;3.216;77.18
FFCC201051;14;SE5197;4.187140349031778;58.62
FFCC201051;24;SE5203;6.540584220778188;156.97
FFCC201051;12;SE5211;3.216;38.59
FFCC201051;12;SE5214;4.638;55.66
FFCC201051;13;SE5224;2.915981502813441;37.91
FFCC201051;40;SE9042;5.3240557890453895;212.96
FFCC201051;41;SE5013;5.32572774730067;218.35
FFCC201051;33;P9229T;1.765711739485986;58.27
FFCC201051;30;P9471T;1.35;40.5
FFCC201051;12;SE5102;6.822373954414539;81.87
FFCC201051;26;SE5143;8.85058623201078;230.12
FFCC201053;2763;MP019228;2.595399997078471;7171.09
FFCC201053;1209;MP019423;2.62160875903694;3169.52
FFCC201053;1855;MP019450;4.33648495039451;8044.18
FFCC201054;6000;MP02913;0.0584999999999999;351.0
FFCC201054;31156;MP02974;0.0381659338252166;1189.1
FFCC201054;7033;MP02989;0.0320000153375512;225.06
FFCC201054;19866;MP02925;0.0834359158339854;1657.54
FFCC201054;11096;MP02927;0.0543126361024415;602.65
FFCC201054;1651;MP02997;0.0594198020741282;98.1
FFCC201054;2915;MP029157;0.220848434113803;643.77
FFCC201054;6000;MP02923;0.02442;146.52
FFCC201054;19324;MP02926;0.0443165607995276;856.37
FFCC201054;6000;MP02922;0.01644;98.64
FFCC201054;6000;MP02926;0.0443165607995276;265.9
FFCC201055;1864;MP019231;2.9910615936872014;5575.34
FFCC201055;483;MP019110;1.394154012424194;673.38
FFCC201056;650;MP019231;2.9910615936872014;1944.19
FFCC201056;659;MP019401;2.838857793728597;1870.81
FFCC201065;18000;MP03121;0.03654;657.72
FFCC201067;5373;MP03117;0.1292317894972586;694.36
FFCC201068;9828;MP031106;0.1395571214358286;1371.57
FFCC201068;7200;MP03178;0.1027199999999999;739.58
FFCC201068;3600;MP03194;0.08598;309.53
FFCC201068;9554;MP03195;0.4244534455150457;4055.23
FFCC201070;1846;MP028185;0.0678430023249269;125.24
FFCC201070;19200;MP028223;0.012;230.4
FFCC201070;761;MP029152;0.0140681614497445;10.71
FFCC201070;15754;P4189;0.1958202135142825;3084.95
FFCC201070;268247;P4222;0.0965577381453975;25901.32
FFCC201070;11520;P4267;0.08256;951.09
FFCC201070;3000;P4349;0.06;180.0
FFCC201070;2700;P4360;0.16698;450.85
FFCC201070;92046;P4371;0.3076714394065832;28319.93
FFCC201070;17989;P4381;0.2069147281928781;3722.19
FFCC201070;1475;P4756;0.1251738088505233;184.63
FFCC201070;5094;P5119;0.0986340242236389;502.44
FFCC201070;1865;P5133;0.043149548754269;80.47
FFCC201070;286758;P5154;0.0903585616592058;25911.04
FFCC201070;1804;P5192;0.2025222951884335;365.35
FFCC201070;20889;P5208;0.0870381842806851;1818.14
FFCC201070;36000;P5220;0.0452181154160946;1627.85
FFCC201070;14421;P5234;0.2163088698680785;3119.39
FFCC201070;138644;P5241;0.0885778860036779;12280.79
FFCC201070;4800;DEP02459;0.0246;118.08
FFCC201070;3262;DEP02424;0.0195720454092167;63.84
FFCC201070;4071;P5152;0.5289971854429869;2153.55
FFCC201070;1451;P4815;0.0580546446091231;84.24
FFCC201070;7175;P4201;0.1793693769707909;1286.98
FFCC201070;115200;P5069;0.0763041897422174;8790.24
FFCC201070;14013;P4176;0.1061681793832986;1487.73
FFCC201070;9436;MP028185;0.0678430023249269;640.17
FFCC201070;220859;P5220;0.0452181154160946;9986.83
FFCC201070;342401;P5069;0.0763041897422174;26126.63
FFCC201070;1200;P5133;0.043149548754269;51.78
FFCC201089;603;MP025643;1.1926755989160014;719.18
FFCC201089;3549;MP07023;0.5151186716385135;1828.16
FFCC201089;300;MP025333;0.4416;132.48
FFCC201089;993;MP025663;1.9865018136529544;1972.6
FFCC201089;300;MP025654;0.4722;141.66
FFCC201089;300;MP025299;0.69;207.0
FFCC201089;965;MP07182;0.138;133.17
FFCC201105;6000;MP02895;0.0095189620414098;57.11
FFCC201105;6635;MP02896;0.0188874137446914;125.32
FFCC201105;13230;MP02895;0.0095189620414098;125.94
FFCC201105;7946;MP02896;0.0188874137446914;150.08
FFCC201129;1198184;MP03551;0.0029367260720177;3518.74
FFCC201133;460;MP019602;1.8534512389484328;852.59
FFCC201133;879;MP019602;1.8534512389484328;1629.18
FFCC201133;716;MP019602;1.8534512389484328;1327.07
FFCC201133;446;MP019604;1.224;545.9
FFCC201133;1686;MP019602;1.8534512389484328;3124.92
FFCC201133;595;MP019602;1.8534512389484328;1102.8
FFCC201136;259;MP028257;1.83;473.97
FFCC201136;373;MP028262;3.945002362858861;1471.49
FFCC201136;161;P9020;1.5965432584488453;257.04
FFCC201136;288;P9117;0.516;148.61
FFCC201136;207;P9122;0.8918442465875184;184.61
FFCC201136;216;P9184;0.8436181565897859;182.22
FFCC201136;248;P9226T;0.924828572358878;229.36
FFCC201136;617;P9227T;1.9887179744862689;1227.04
FFCC201136;106;P9231T;2.2689989016738887;240.51
FFCC201136;505;P9247T;2.525119997473506;1275.19
FFCC201136;151;P9251T;1.700832503475858;256.83
FFCC201136;45;P9253;1.47;66.15
FFCC201136;120;P9262;0.648;77.76
FFCC201136;480;P9289;0.666;319.68
FFCC201136;150;P9301T;0.78;117.0
FFCC201136;162;P9316;1.1162746401560475;180.84
FFCC201136;377;P9319T;1.823955973086003;687.63
FFCC201136;115;P9325;0.5997028490866397;68.97
FFCC201136;248;P9326;0.743373201077647;184.36
FFCC201136;741;P9330;1.4829339094002898;1098.85
FFCC201136;204;P9334T;2.1789901519965995;444.51
FFCC201136;820;P9369;1.6583247798902367;1359.83
FFCC201136;313;P9371;0.7820129830687996;244.77
FFCC201136;409;P9459T;1.7729217732974043;725.13
FFCC201136;283;P9467;0.757592211750655;214.4
FFCC201136;252;P9475T;1.7114119000856711;431.28
FFCC201136;550;P9477;1.7837010035380223;981.04
FFCC201136;422;P9478;1.5879377105192627;670.11
FFCC201136;561;P9483;1.7817130973241362;999.54
FFCC201136;256;P9485;1.916841851578586;490.71
FFCC201136;319;P9490;1.9138399371181485;610.51
FFCC201136;347;P9492;1.294750650496164;449.28
FFCC201136;240;P9495;0.732;175.68
FFCC201136;321;P9496;1.8472024731568544;592.95
FFCC201136;133;P9522T;1.632900436477196;217.18
FFCC201136;107;P9523T;1.2449033626474604;133.2
FFCC201136;135;P9526T;0.84;113.4
FFCC201136;90;P9532T;0.78;70.2
FFCC201136;294;P9534;1.6894464072486093;496.7
FFCC201136;95;P9535;1.5261954837293972;144.99
FFCC201136;279;P9542T;3.920987642243421;1093.96
FFCC201136;264;P9544;2.4637328726531718;650.43
FFCC201136;60;P9546;0.792;47.52
FFCC201136;762;P9558;2.133247898944135;1625.53
FFCC201136;444;P9565T;5.090321268367815;2260.1
FFCC201136;1821;P9580;1.7333232559894194;3156.38
FFCC201136;76;P9589T;2.441742301416982;185.57
FFCC201136;135;P9591T;0.852;115.02
FFCC201136;93;P9598T;4.205889595202013;391.15
FFCC201136;248;P9601T;2.579578327881135;639.74
FFCC201136;876;P98215;1.3140512934984028;1151.11
FFCC201136;96;P9828T;0.87;83.52
FFCC201136;120;P9853;0.6779999999999999;81.36
FFCC201136;368;P9876;1.1175753461805067;411.27
FFCC201136;195;P9892;0.69;134.55
FFCC201136;244;SE9041;8.070863467684891;1969.29
FFCC201136;157;P9537T;1.7533941251055407;275.28
FFCC201137;7000;MP031102;0.141277670813191;988.94
FFCC201137;53314;MP03149;0.033135047452059;1766.56
FFCC201137;23913;MP03160;0.056362082743179;1347.79
FFCC201137;10122;MP03176;0.0462106612950413;467.74
FFCC201137;20532;MP03158;0.02496;512.48
FFCC201137;87093;MP03111;0.0181923143904016;1584.42
FFCC201138;45235;P5414;0.0565443497143205;2557.78
FFCC201138;111894;P5133;0.043149548754269;4828.18
FFCC201138;142500;P5416;0.024;3420.0
FFCC201138;1810;P4169;0.0796604319146612;144.19
FFCC201138;77336;P4841;0.0417010339382901;3224.99
FFCC201138;22012;P5133;0.043149548754269;949.81
FFCC201138;5047;P5177;0.1413217089326515;713.25
FFCC201138;900;P5092;0.0198;17.82
FFCC201138;5111;P6137;0.0315149568534164;161.07
FFCC201138;34892;P4391;0.1240597020737082;4328.69
FFCC201138;208001;P5400;0.0290430552475587;6040.98
FFCC201138;2332;P4756;0.1251738088505233;291.91
FFCC201138;119593;P4473;0.0512541610541337;6129.64
FFCC201138;7839;P5399;0.1230734934300067;964.77
FFCC201138;1050;P4610;0.06444;67.66
FFCC201138;54073;P5446;0.0811102240243603;4385.87
FFCC201146;479;MP019110;2.0233400260901524;969.18
FFCC201146;1726;MP019231;3.0929113453432078;5338.36
FFCC201169;2278;MP05000;0.3585293806004992;816.73
FFCC201170;4675;MP05000;0.3585293806004992;1676.12
FFCC201179;35400;MP03122;0.06294;2228.08
FFCC201179;2331;MP03117;0.1292317894972586;301.24
FFCC201181;1197;MP019110;2.0233400260901524;2421.94
FFCC201181;881;MP019231;3.0929113453432078;2724.85
FFCC201184;8313;MP024216;0.5714453400562457;4750.43
FFCC201184;1530;MP02479;0.2466770894178527;377.42
FFCC201184;3878;MP024198;0.5797271940736587;2248.18
FFCC201184;5994;MP02481;0.225397600379401;1351.03
FFCC201184;2400;MP02479;0.2466770894178527;592.03
FFCC201185;6300;MP02423;0.0726;457.38
FFCC201185;7322;MP02418;0.1419303454416676;1039.21
FFCC201185;3000;MP02821;0.0408;122.4
FFCC201185;5693;MP02959;0.0967834425008798;550.99
FFCC201185;3818;MP024118;0.1032697906882875;394.28
FFCC201185;4847;MP02413;0.1851476158826685;897.41
FFCC201188;1200;MP02972;0.0617999999999999;74.16
FFCC201189;2410;MP03513;0.0;0.0
FFCC201191;86400;MP02700;0.0521999999999999;4510.08
FFCC201192;65478;MP03152;0.21529836946071;14097.31
FFCC201195;1078;MP019423;1.627223477175944;1754.15
FFCC201195;509;MP019450;3.710139727818065;1888.46
FFCC201195;524;MP019423;1.627223477175944;852.67
FFCC201195;1604;MP019450;3.710139727818065;5951.06
FFCC201195;513;MP019450;3.710139727818065;1903.3
FFCC201196;37993;MP02701;0.4315256549362427;16394.95
FFCC201198;1637;MP04210;0.6698020665966394;1096.47
FFCC201198;2992;MP04212;1.333305741067184;3989.25
FFCC201204;4087;SE41116;0.343432667608869;1403.61
FFCC201204;1170;SE41116;0.343432667608869;401.82
FFCC201204;8213;SE4132;0.3668242106442847;3012.73
FFCC201204;5407;SE4132;0.3668242106442847;1983.42
FFCC201272;892;MP025318;1.1223490494083197;1001.14
FFCC201275;600;SE41303;0.36336;218.02
FFCC201275;1200;SE41303;0.36336;436.03
FFCC201275;3465;SE41275;0.7425270005353368;2572.86
FFCC201275;1800;SE41270;0.32352;582.34
FFCC201278;400;SE4179;0.4073482566046696;162.94
FFCC201278;9938;SE4132;0.3668242106442847;3645.5
FFCC201281;3427;MP04244;0.32991;1130.6
FFCC201281;3848;MP04245;0.7007396923383562;2696.45
FFCC201282;86453;MP02700;0.1044641724861474;9031.24
FFCC201290;53679;MP028223;0.0335495212403475;1800.9
FFCC201290;1416;P5428;0.170425477457148;241.32
FFCC201290;178559;P4222;0.1285479386862165;22953.39
FFCC201290;387973;P5069;0.1352516715776013;52474.0
FFCC201290;144000;P5220;0.0297;4276.8
FFCC201290;104763;P5241;0.0669319317626045;7011.99
FFCC201290;8016;P4176;0.0607290700920946;486.8
FFCC201290;10758;P4214;0.1014606127174106;1091.51
FFCC201290;9600;P4381;0.144;1382.4
FFCC201290;34343;P4267;0.2461252578716199;8452.68
FFCC201290;7978;P4349;0.1595609373493768;1272.98
FFCC201290;3003;P4278;0.0835143684282404;250.79
FFCC201290;9351;P4438;0.2755338056303362;2576.52
FFCC201290;7327;P4201;0.1831773809434863;1342.14
FFCC201290;1200;P4166;0.0617099999999999;74.05
FFCC201290;13788;P4263;0.2152455348028103;2967.81
FFCC201290;3756;P4234;0.0793143954913709;297.9
FFCC201290;8893;P4224;0.118393562420855;1052.87
FFCC201290;4800;P5234;0.072;345.6
FFCC201290;600;P4756;0.0568799999999999;34.13
FFCC201290;1596;P5040;0.2015104793956254;321.61
FFCC201290;11023;P5133;0.069717787673985;768.5
FFCC201290;6831;P5208;0.0569268737787873;388.87
FFCC201290;52350;P7003;0.0820586170008709;4295.77
FFCC201290;7392;P5119;0.2862581340711549;2116.02
FFCC201290;12006;P5247;0.2915700608342719;3500.59
FFCC201290;630;P5192;0.14142;89.09
FFCC201290;6855;MP028185;0.0388671967021234;266.43
FFCC201290;39616;P4383;0.4793543105234454;18990.1
FFCC201290;13072;DEP02498;0.0326810057199753;427.21
FFCC201290;1200;MP02958;0.029316;35.18
FFCC201290;4800;DEP02459;0.0246;118.08
FFCC201290;3000;DEP02424;0.018;54.0
FFCC201290;600;P4535;0.15972;95.83
FFCC201290;986;P4171;0.2027452036247919;199.91
FFCC201290;2830;P4248;0.4770590014803216;1350.08
FFCC201290;511331;P5154;0.1208418884348476;61790.2
FFCC201328;53576;MP07028;0.2464486680750107;13203.73
FFCC201328;21797;MP02849;0.04238354007224;923.83
FFCC201328;16664;MP02853;0.14747952283188;2457.6
FFCC201334;7547;MP024216;0.5187882343712961;3915.29
FFCC201334;8389;MP024120;0.3771003252292539;3163.49
FFCC201344;2112;MP04227;1.820987273842665;3845.93
FFCC201384;186;MP04998;4.47;831.42
FFCC201385;600;MP02944;0.039;23.4
FFCC201389;660;MP02905;0.0176999999999999;11.68
FFCC201405;120;DE0112;2.73;327.6
FFCC201405;194;DE0134;4.218162857120874;818.32
FFCC201405;136;DE0171;6.175780535058199;839.91
FFCC201405;80;DE0080;3.4595133465309544;276.76
FFCC201405;84;DE0093;4.0133831842131125;337.12
FFCC201405;135;DE0094;6.416788054758797;866.27
FFCC201405;120;DE0064;2.61;313.2
FFCC201405;60;DE0081;2.61;156.6
FFCC201405;67;DE0103;3.179136378523167;213.0
FFCC201405;148;DE0104;7.014083992203027;1038.08
FFCC201405;157;DE0068;3.419467235486605;536.86
FFCC201405;120;DE0067;2.61;313.2
FFCC201425;695431;MP03551;0.0017044877954625;1185.35
FFCC201442;192;P9072T;1.491977167527666;286.46
FFCC201442;140;P9138;0.9218124253012088;129.05
FFCC201442;104;P9168;0.614593373113841;63.92
FFCC201442;206;P9193;0.7698274070865131;158.58
FFCC201442;251;P9198;1.073688939626149;269.5
FFCC201442;183;P9250;1.5350983802419338;280.92
FFCC201442;192;P9259;0.4948619999999999;95.01
FFCC201442;72;P9260;0.5038381508959298;36.28
FFCC201442;60;P9266;0.46569;27.94
FFCC201442;136;P9282;1.033647671169534;140.58
FFCC201442;108;P9297;0.558168;60.28
FFCC201442;147;P98101;1.0440087044288635;153.47
FFCC201442;30;SE5007;3.784845766423371;113.55
FFCC201442;30;SE5043;2.17431;65.23
FFCC201442;24;SE5096;2.0681687684998806;49.64
FFCC201442;38;SE5098;3.862855790982437;146.79
FFCC201442;60;SE5115;4.440329366712025;266.42
FFCC201442;60;P9134;0.690276;41.42
FFCC201442;162;P9164T;0.7850616924573147;127.18
FFCC201442;72;P9177;0.586788;42.25
FFCC201442;60;P9187;0.443118;26.59
FFCC201442;65;P9223T;0.4421334371049495;28.74
FFCC201442;225;P9240T;1.166637592015369;262.49
FFCC201442;273;P9248T;2.042310988588824;557.55
FFCC201442;120;P9249;0.70734;84.88
FFCC201442;60;P9294T;0.690276;41.42
FFCC201442;153;P9529;1.3467065969792786;206.05
FFCC201442;207;P98106;0.8426784798136212;174.43
FFCC201442;190;P98214T;1.1403542194668204;216.67
FFCC201442;104;P98247T;0.9321822392648856;96.95
FFCC201442;84;P9827T;0.46569;39.12
FFCC201442;286;P9840T;1.1927905307749684;341.14
FFCC201442;30;P9886;0.511926;15.36
FFCC201442;179;SE5007;3.784845766423371;677.49
FFCC201442;47;SE5018;2.184947854068879;102.69
FFCC201442;60;SE5021;2.1705745579199904;130.23
FFCC201442;105;SE5096;2.0681687684998806;217.16
FFCC201442;241;SE5097;2.7103333381952632;653.19
FFCC201442;62;SE5221;4.643232604162588;287.88
FFCC201442;32;P9185;0.2042189999999999;6.54
FFCC201442;120;P9168;0.614593373113841;73.75
FFCC201442;120;P9185;0.2042189999999999;24.51
FFCC201450;313;MP019110;2.0233400260901524;633.31
FFCC201450;69;MP019307;4.985223096363245;343.98
FFCC201450;99;MP019307;4.985223096363245;493.54
FFCC201459;513;MP019401;2.2018520283882586;1129.55
FFCC201464;1322;MP02904;0.0131458728561866;17.38
FFCC201465;271682;MP03139;0.0336368311314859;9138.52
FFCC201465;144254;MP03119;0.0525341195611978;7578.26
FFCC201465;742433;MP03112;0.0305763228939242;22700.87
FFCC201465;10121;MP03118;0.0575238316225262;582.2
FFCC201466;638;MP04240;0.656592;418.91
FFCC201466;840;MP04241;0.240498;202.02
FFCC201467;821;MP02961;0.7389946791483332;606.71
FFCC201468;61701;MP03153;0.1004183427932052;6195.91
FFCC201480;120000;P6046;0.0087;1044.0
FFCC201481;274;SE4139;0.601564270195952;164.83
FFCC201504;74344;MP03149;0.0531026897862252;3947.87
FFCC201504;21372;MP03177;0.0818729044948049;1749.79
FFCC201506;970;MP019110;2.736564193278078;2654.47
FFCC201511;2936;MP019607;1.5677097529060091;4602.8
FFCC201543;94;MP04999;5.984418683219393;562.54
FFCC201543;361;MP04998;8.68136892253957;3133.97
FFCC201553;4670;P6083;0.0841921453058699;393.18
FFCC201576;24000;P6229;0.0121199999999999;290.88
FFCC201576;3121;P6417;0.1232887909051872;384.78
FFCC201576;1893;P6333;0.0331209017933906;62.7
FFCC201576;56852;P6359;0.1245365956328423;7080.15
FFCC201586;120;P9361;0.4619999999999999;55.44
FFCC201586;17;SE5122;4.32972779069653;73.61
FFCC201586;59;SE5069;6.1956924493599335;365.55
FFCC201586;28;SE5174;3.487804833195961;97.66
FFCC201586;73;SE5091;9.393201485762557;685.7
FFCC201586;29;SE5226;8.282679982683018;240.2
FFCC201586;47;SE5227;13.669749207186626;642.48
FFCC201586;21;SE5176;6.743772421757872;141.62
FFCC201586;42;SE5136;5.959783318221683;250.31
FFCC201586;22;SE5117;4.943340455149123;108.75
FFCC201586;60;SE5040;2.4119999999999995;144.72
FFCC201586;31;SE5094;9.08009079693555;281.48
FFCC201586;33;SE5196;8.922784177968419;294.45
FFCC201586;63;SE5039;5.047979331876215;318.02
FFCC201586;13;SE5134;3.480328198452163;45.24
FFCC201586;12;SE5180;3.96;47.52
FFCC201586;39;SE5107;5.83110370167281;227.41
FFCC201586;12;SE5063;2.652;31.82
FFCC201586;33;SE5133;6.209588541933371;204.92
FFCC201586;117;SE5179;11.482777550944803;1343.48
FFCC201586;71;SE5170;8.180713872606448;580.83
FFCC201586;12;SE5224;2.7;32.4
FFCC201586;38;SE5144;5.423800093815235;206.1
FFCC201586;27;SE5214;5.127723870364484;138.45
FFCC201586;179;P9391T;3.390530742251205;606.91
FFCC201586;30;P9895;0.624;18.72
FFCC201586;63;P98248T;1.322289866160613;83.3
FFCC201586;177;P9014;2.092274157385923;370.33
FFCC201586;72;P9392T;1.2014428278842029;86.5
FFCC201586;59;P98170T;1.4145294463291906;83.46
FFCC201586;81;P98154T;1.4522744045235116;117.63
FFCC201586;79;P98246T;1.7479855955713446;138.09
FFCC201586;30;P98281T;0.69;20.7
FFCC201586;115;P9836T;1.0892221129229194;125.26
FFCC201586;60;P9340T;1.2539999999999998;75.24
FFCC201586;139;P9837;1.5139264463280513;210.44
FFCC201586;130;P9518T;2.462496140948652;320.12
FFCC201586;60;P9573;0.726;43.56
FFCC201586;47;P9551T;1.7909190488912423;84.17
FFCC201586;48;P9550T;1.742807468873269;83.65
FFCC201586;48;P9362;1.086;52.13
